"Server_IP","Client_IP","Server_port","Client_port"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"44.76.136.98","165.166.76.61","2614","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"131.243.1.10","194.28.213.86","2113","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"128.3.28.48","45.20.44.38","46160","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","53.134.210.194","46934","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","153.8.110.101","34479","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.2.12","143.156.1.2","1181","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","215.166.125.212","1331","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","213.230.14.206","58725","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10240","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","124.66.202.109","10084","21"
"131.243.1.10","154.195.234.248","55845","21"
"131.243.1.10","154.195.234.248","55845","21"
"131.243.1.10","154.195.234.248","55845","21"
"131.243.1.10","154.195.234.248","55845","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","35.108.232.251","1711","21"
"131.243.1.10","35.108.232.251","1711","21"
"131.243.1.10","35.108.232.251","1711","21"
"131.243.1.10","35.108.232.251","1712","21"
"131.243.1.10","35.108.232.251","1712","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","215.166.125.212","1333","21"
"131.243.1.10","35.108.232.251","1709","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","84.68.192.198","2267","21"
"131.243.1.10","86.134.244.124","62401","21"
"131.243.1.10","86.134.244.124","62401","21"
"131.243.1.10","86.134.244.124","62401","21"
"131.243.1.10","86.134.244.124","62401","21"
"131.243.1.10","86.134.244.124","62401","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","40.226.158.89","58463","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","154.125.41.198","4110","21"
"131.243.1.10","108.97.140.165","50458","21"
"131.243.1.10","108.97.140.165","50458","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","108.97.140.165","50458","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","216.43.247.103","47952","21"
"131.243.1.10","191.175.151.42","3149","21"
"131.243.1.10","84.212.31.222","64790","21"
"131.243.1.10","84.212.31.222","64790","21"
"131.243.1.10","84.212.31.222","64790","21"
"131.243.1.10","84.212.31.222","64790","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64790","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","84.212.31.222","64793","21"
"131.243.1.10","228.60.216.236","1897","21"
"131.243.1.10","228.60.216.236","1897","21"
"131.243.1.10","228.60.216.236","1897","21"
"131.243.1.10","228.60.216.236","1897","21"
"131.243.1.10","228.60.216.236","1897","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","208.220.212.205","6800","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","79.176.121.114","3179","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"131.243.1.10","96.146.79.23","62362","21"
"128.3.12.44","209.142.139.64","1034","21"
"242.70.74.100","223.202.125.58","31162","21"
"203.174.5.11","188.125.94.126","4547","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.1.10","180.16.189.140","1246","21"
"131.243.2.12","47.125.91.135","3542","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","251.41.24.29","4031","21"
"131.243.1.10","246.109.155.46","61788","21"
"131.243.1.10","246.109.155.46","61788","21"
"131.243.1.10","246.109.155.46","61788","21"
"131.243.1.10","246.109.155.46","61788","21"
"131.243.1.10","150.70.97.75","4300","21"
"131.243.1.10","150.70.97.75","4300","21"
"131.243.1.10","150.70.97.75","4300","21"
"131.243.1.10","150.70.97.75","4300","21"
"131.243.1.10","150.70.97.75","4300","21"
"131.243.1.10","150.70.97.75","4300","21"
