"8843","3783.870779","131.243.1.10","132.239.174.251","TCP","54","21  >  35056 [FIN, ACK] Seq=1088899125 Ack=2671301733 Win=17232 Len=0"
"8847","3910.686665","239.248.79.130","131.243.1.10","TCP","74","2794  >  21 [SYN] Seq=959109208 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=167544579 TSecr=0 WS=1"
"8924","3915.623815","37.113.117.74","131.243.1.10","TCP","74","53763  >  21 [SYN] Seq=1364227951 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=329631335 TSecr=0 WS=1"
"8969","3918.353629","131.243.1.10","37.113.117.74","TCP","54","21  >  53763 [FIN, ACK] Seq=2034697122 Ack=1364228041 Win=17520 Len=0"
"8974","3919.800595","131.243.1.10","239.248.79.130","TCP","54","21  >  2794 [FIN, ACK] Seq=145576040 Ack=959109343 Win=17520 Len=0"
"8976","3920.707365","37.113.117.74","131.243.1.10","TCP","74","53773  >  21 [SYN] Seq=1369968116 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=329631843 TSecr=0 WS=1"
"9008","3921.120841","91.198.76.64","131.243.1.10","TCP","74","61446  >  21 [SYN] Seq=1093397123 Win=5840 Len=0 MSS=1414 SACK_PERM=1 TSval=17051919 TSecr=0 WS=1"
"9127","4045.565058","143.248.150.114","131.243.1.10","TCP","62","1201  >  21 [SYN] Seq=1532177 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9186","4058.901762","131.243.1.10","143.248.150.114","TCP","54","21  >  1201 [FIN, ACK] Seq=4046296871 Ack=1532285 Win=16616 Len=0"
"9188","4071.885221","143.248.150.114","131.243.1.10","TCP","62","1203  >  21 [SYN] Seq=1558509 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9241","4196.699256","184.177.31.177","131.243.1.10","TCP","66","1084  >  21 [SYN] Seq=1162727178 Win=10728 Len=0 MSS=1418 WS=4 SACK_PERM=1"
"9298","4207.943376","131.243.1.10","184.177.31.177","TCP","54","21  >  1084 [FIN, ACK] Seq=1697469694 Ack=1162727285 Win=17016 Len=0"
"9304","4270.820455","131.243.1.10","18.23.245.184","TCP","54","21  >  1915 [FIN, ACK] Seq=1163264138 Ack=1899075 Win=16616 Len=0"
"9308","4285.920863","131.243.1.10","18.23.245.184","TCP","54","21  >  2004 [FIN, ACK] Seq=582142501 Ack=2010640 Win=16616 Len=0"
"9309","4292.193466","18.23.245.184","131.243.1.10","TCP","62","2474  >  21 [SYN] Seq=2623850 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9311","4292.229001","18.23.245.184","131.243.1.10","TCP","62"," 2474  >  21 [SYN] Seq=2623850 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9342","4300.404438","18.23.245.184","131.243.1.10","TCP","62","2489  >  21 [SYN] Seq=2642478 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9345","4302.389083","18.23.245.184","131.243.1.10","TCP","62"," 2489  >  21 [SYN] Seq=2642478 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"9417","4335.547285","192.232.226.84","131.243.1.10","TCP","74","33751  >  21 [SYN] Seq=1588560555 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10600121 TSecr=0 WS=1"
"9552","4482.215731","193.248.9.31","131.243.1.10","TCP","74","33094  >  21 [SYN] Seq=1738534005 Win=5840 Len=0 MSS=1452 SACK_PERM=1 TSval=198976 TSecr=0 WS=1"
"9618","4487.518962","131.243.1.10","193.248.9.31","TCP","54","21  >  33094 [FIN, ACK] Seq=907421359 Ack=1738534140 Win=17424 Len=0"
"9631","4692.911158","116.177.87.124","131.243.1.10","TCP","74","2785  >  21 [SYN] Seq=1963533716 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=185039815 TSecr=0 WS=1"
"9697","4695.546965","131.243.1.10","116.177.87.124","TCP","54","21  >  2785 [FIN, ACK] Seq=900013431 Ack=1963533847 Win=17520 Len=0"
"9700","4803.332740","213.17.189.200","131.243.1.10","TCP","74","46205  >  21 [SYN] Seq=2063954069 Win=5840 Len=0 MSS=1460 TSval=24083687 TSecr=0 WS=1"
"9754","4807.530782","131.243.1.10","213.17.189.200","TCP","54","21  >  46205 [FIN, ACK] Seq=363820050 Ack=2063954129 Win=17520 Len=0"
"9760","4850.998704","76.62.141.80","131.243.1.10","TCP","74","37885  >  21 [SYN] Seq=2267672001 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323151191 TSecr=0 WS=1"
"9796","4855.499439","157.215.230.139","131.243.1.10","TCP","58","21986  >  21 [SYN] Seq=1927027190 Win=6144 Len=0 MSS=1368"
"9872","4864.745252","131.243.1.10","76.62.141.80","TCP","54","21  >  37885 [FIN, ACK] Seq=193794653 Ack=2267672061 Win=17520 Len=0"
"9877","4929.901341","131.243.1.10","18.23.245.184","TCP","54","21  >  2489 [FIN, ACK] Seq=2168709367 Ack=2642655 Win=16616 Len=0"
"9880","4941.297082","76.62.141.80","131.243.1.10","TCP","74","38041  >  21 [SYN] Seq=2359617895 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323160221 TSecr=0 WS=1"
"9939","4958.677927","131.243.1.10","76.62.141.80","TCP","54","21  >  38041 [FIN, ACK] Seq=1941767021 Ack=2359618016 Win=17520 Len=0"
"9941","5000.296549","76.62.141.80","131.243.1.10","TCP","74","38141  >  21 [SYN] Seq=2428491720 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=323166122 TSecr=0 WS=1"
"9997","5006.103863","203.139.202.26","131.243.2.12","TCP","58","55549  >  21 [SYN] Seq=1423724933 Win=16384 Len=0 MSS=1460"
"10028","5021.967173","254.213.124.61","131.243.2.12","TCP","62","1200  >  21 [SYN] Seq=4805563 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
